date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:41	46844/46844	---M--	200	added ('OK')	image/jpeg	etag:%22d98d8e26c3679b699762748720e4f7f5%22	http://product.hstatic.net/1000309459/product/sp1-1_9faf7f82e951400d92e2181dd3f00159_40ca050829704763af6494b0b93c4323_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp1-1_9faf7f82e951400d92e2181dd3f00159_40ca050829704763af6494b0b93c4323_master.jpg	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander)
14:40:43	47160/47160	---M--	200	added ('OK')	image/jpeg	etag:%225859b3ae771062fe74a1889568447a42%22	http://product.hstatic.net/1000309459/product/sp1-2_cd43e28b44d2488ab85c4499ae28b865_fe7b4b6617a84c27b23cb3150eaa146d_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp1-2_cd43e28b44d2488ab85c4499ae28b865_fe7b4b6617a84c27b23cb3150eaa146d_master.jpg	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander)
14:40:43	64232/64232	---M--	200	added ('OK')	image/jpeg	etag:%22b016cf8448528d1e6287e520b25421f4%22	https://product.hstatic.net/1000309459/product/sp1-2_0ab2e2a624424c2a803800990fb57109_36763e8fecdd4146a12968254ae73abe.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp1-2_0ab2e2a624424c2a803800990fb57109_36763e8fecdd4146a12968254ae73abe.jpg	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander)
14:40:43	64756/64756	---M--	200	added ('OK')	image/jpeg	etag:%22a087a89524dc8495c1c0cbaa9c606b1a%22	https://product.hstatic.net/1000309459/product/sp1-1_9faf7f82e951400d92e2181dd3f00159_40ca050829704763af6494b0b93c4323.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp1-1_9faf7f82e951400d92e2181dd3f00159_40ca050829704763af6494b0b93c4323.jpg	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander)
14:40:43	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%22f0fc5ce09c31410e8c23dbe1e636cb8b%22	https://modern-furniture.myharavan.com/products/Popover%20requires%20tooltip.js	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/products/Popover%20requires%20tooltip.9d.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander)
14:40:44	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%228ac66cda6693497aa9e82e6d1468a265%22	https://modern-furniture.myharavan.com/blogs/owl.video.play.png	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/owl.video.play.png	(from https://modern-furniture.myharavan.com/blogs/news)
14:40:45	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:40:45%20GMT	https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout	(from https://modern-furniture.myharavan.com/blogs/news)
14:40:51	29275/29275	---M--	200	added ('OK')	image/jpeg	etag:%2248f2794fecf046fb7203f4894ce159d3%22	http://file.hstatic.net/1000309459/article/blog_4e734461181e4b3194609c4ea27d3af6_large.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/blog_4e734461181e4b3194609c4ea27d3af6_large.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:40:55	33291/33291	---M--	200	added ('OK')	image/jpeg	etag:%22232ef4ad6bb7b5a5110ec31459f7f254%22	http://file.hstatic.net/1000309459/article/ssfdf_large.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/ssfdf_large.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:40:58	20451/20451	---M--	200	added ('OK')	image/jpeg	etag:%222644e019ce59615a960eb9d7bcd6fb40%22	http://file.hstatic.net/1000309459/article/sfsd_large.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/sfsd_large.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:40:58	543315/543315	---MCZ	200	added ('OK')	text/html	etag:W/%22f7549d52470a4a1ca73217fe559664b2%22	https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa.html	(from https://modern-furniture.myharavan.com/blogs/news)
14:40:58	537950/537950	---MCZ	200	added ('OK')	text/html	etag:W/%228b90f721aae749878ba04d7712d2476c%22	https://modern-furniture.myharavan.com/blogs/news/bai-viet-mau-3	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/news/bai-viet-mau-3.html	(from https://modern-furniture.myharavan.com/blogs/news)
14:40:58	537922/537922	---MCZ	200	added ('OK')	text/html	etag:W/%22f3754a2cdf254aa99a3fe6c61ddd0fa0%22	https://modern-furniture.myharavan.com/blogs/news/bai-viet-mau-2	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/news/bai-viet-mau-2.html	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:04	30405/30405	---M--	200	added ('OK')	image/jpeg	etag:%22eb936546c03a62174bf376968753b07b%22	http://file.hstatic.net/1000309459/article/ferm-living-autumn-winter-2016-banner_large.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/ferm-living-autumn-winter-2016-banner_large.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:08	42071/42071	---M--	200	added ('OK')	image/jpeg	etag:%220940d91aaf4a8a137527c7acefbbf8eb%22	http://file.hstatic.net/1000309459/article/blog_4e734461181e4b3194609c4ea27d3af6_grande.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/blog_4e734461181e4b3194609c4ea27d3af6_grande.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:11	26345/26345	---M--	200	added ('OK')	image/jpeg	etag:%225ad4871a6e1a4a934765c729deff0858%22	http://file.hstatic.net/1000309459/article/sfsd_grande.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/sfsd_grande.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:13	47189/47189	---M--	200	added ('OK')	image/jpeg	etag:%22d620a92ad6a4c267c4b39f134ea35774%22	http://file.hstatic.net/1000309459/article/ssfdf_grande.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/ssfdf_grande.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:15	44590/44590	---M--	200	added ('OK')	image/jpeg	etag:%2281f209e5e0e63b5e7ce6f245e499183c%22	http://file.hstatic.net/1000309459/article/ferm-living-autumn-winter-2016-banner_grande.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/ferm-living-autumn-winter-2016-banner_grande.jpg	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:15	537870/537870	---MCZ	200	added ('OK')	text/html	etag:W/%22e477e46c6e4a41ef8f939f2c793c26d2%22	https://modern-furniture.myharavan.com/blogs/news/1-bai-viet-mau	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/news/1-bai-viet-mau.html	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:15	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%22ea8b1361c630480c9149c87c8ff1bf13%22	https://modern-furniture.myharavan.com/blogs/Popover%20requires%20tooltip.js	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/Popover%20requires%20tooltip.ac.delayed	(from https://modern-furniture.myharavan.com/blogs/news)
14:41:15	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%227771847ee65145b9b1326850d18e508b%22	https://modern-furniture.myharavan.com/pages/owl.video.play.png	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/pages/owl.video.play.png	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:17	43430/43430	---MCZ	200	added ('OK')	text/css	date:Mon,%2005%20Jul%202021%2004:23:10%20GMT	http://theme.hstatic.net/1000309459/1000717021/14/style-furniture-ldp01.scss.css?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/style-furniture-ldp01.scsse0a8.css	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:17	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:17%20GMT	https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:24	6491/6491	---M--	200	added ('OK')	image/jpeg	etag:%224bac2c3f64bfb6f327910f89025ec4f9%22	http://product.hstatic.net/1000309459/product/sp11-2_d58d2329380c41f1885a093a5cf2f27c_eb50c95acadb438cbb088a454308e3ec_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp11-2_d58d2329380c41f1885a093a5cf2f27c_eb50c95acadb438cbb088a454308e3ec_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:27	5566/5566	---M--	200	added ('OK')	image/jpeg	etag:%22d5dbe8a51ea7145c04f44c8918ca3a70%22	http://product.hstatic.net/1000309459/product/sp8-2_6a27ed54ad9849a3ae439de360094566_335fe1b291f9457b9e139fd22df5f1ac_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp8-2_6a27ed54ad9849a3ae439de360094566_335fe1b291f9457b9e139fd22df5f1ac_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:30	48196/48196	---M--	200	added ('OK')	image/png	etag:%22bce83cd1c4e1200cece7095fc5b9faa0%22	http://theme.hstatic.net/1000309459/1000717021/14/furniture01_frame_image.png?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/furniture01_frame_imagee0a8.png	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:30	5809/5809	---M--	200	added ('OK')	image/jpeg	etag:%22e0ac51d96ecc43489f780bf535a348e2%22	http://product.hstatic.net/1000309459/product/sp4-1_9ccb76a9510a4e1b9e2e4a2ab0280193_7e7cc08c1bab4fb58044c535b9755b13_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp4-1_9ccb76a9510a4e1b9e2e4a2ab0280193_7e7cc08c1bab4fb58044c535b9755b13_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:33	5756/5756	---M--	200	added ('OK')	image/jpeg	etag:%22c6c4ae02503f4890786c00ce4ab86cb6%22	http://product.hstatic.net/1000309459/product/sp5-1_655fbdd6a3ba415485ec214fd2a5c4a9_df66b6586d92482aac55836c9929150b_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp5-1_655fbdd6a3ba415485ec214fd2a5c4a9_df66b6586d92482aac55836c9929150b_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:35	6410/6410	---M--	200	added ('OK')	image/jpeg	etag:%227113cd1b124f2c92dbd9ac857c60bc20%22	http://product.hstatic.net/1000309459/product/sp1-2_0ab2e2a624424c2a803800990fb57109_36763e8fecdd4146a12968254ae73abe_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp1-2_0ab2e2a624424c2a803800990fb57109_36763e8fecdd4146a12968254ae73abe_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:35	126556/126556	---M--	200	added ('OK')	image/jpeg	etag:%2293dce648cd8da290e9a1d856785dcef2%22	http://theme.hstatic.net/1000309459/1000717021/14/furniture01_bannertop_mobile.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/furniture01_bannertop_mobilee0a8.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:37	5853/5853	---M--	200	added ('OK')	image/jpeg	etag:%228c53e369681de6de0b6b6005dc03e347%22	http://product.hstatic.net/1000309459/product/sp7-2_811c15bd83e24680ae35695c8e939f69_adcb1fa0c81e462e8d97a80a824aaf5a_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp7-2_811c15bd83e24680ae35695c8e939f69_adcb1fa0c81e462e8d97a80a824aaf5a_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:39	6159/6159	---M--	200	added ('OK')	image/jpeg	etag:%222ea2cdca00ba103d23c47a3a6d1f6253%22	http://product.hstatic.net/1000309459/product/sp3_7641ce82bbb44d6098a62e1f19abcbc4_106bcea2d2044d62a16b15cc40331ed5_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp3_7641ce82bbb44d6098a62e1f19abcbc4_106bcea2d2044d62a16b15cc40331ed5_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:41	126556/126556	---M--	200	added ('OK')	image/jpeg	etag:%2293dce648cd8da290e9a1d856785dcef2%22	http://theme.hstatic.net/1000309459/1000717021/14/furniture01_bannertop_image.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/furniture01_bannertop_imagee0a8.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:41	6233/6233	---M--	200	added ('OK')	image/jpeg	etag:%22a1c8a86ff0a3fd8397ae40afa9cff66b%22	http://product.hstatic.net/1000309459/product/sp10-2_a745f85b63f5497793be87949deb1a7b_c4db0b6210d84546a55ae4a4faeaa8bf_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp10-2_a745f85b63f5497793be87949deb1a7b_c4db0b6210d84546a55ae4a4faeaa8bf_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:41	5548/5548	---M--	200	added ('OK')	image/jpeg	etag:%2266a8f50c04a9bac7ce9524b0718f4649%22	http://product.hstatic.net/1000309459/product/pro7_21ff79e4431748acb1004fcca2707c47_small.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro7_21ff79e4431748acb1004fcca2707c47_small.jpg	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:41	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%22e78d70b998f54c6bb1b36019f0f01411%22	https://modern-furniture.myharavan.com/pages/Popover%20requires%20tooltip.js	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/pages/Popover%20requires%20tooltip.bc.delayed	(from https://modern-furniture.myharavan.com/pages/ldp-furniture-1)
14:41:42	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:42%20GMT	https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout	(from https://modern-furniture.myharavan.com/?view=one-product)
14:41:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:43%20GMT	https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout	(from https://modern-furniture.myharavan.com/?view=slider)
14:41:45	36176/36176	---M--	200	added ('OK')	image/jpeg	etag:%22c0f8e2307baa404693e1a92761ac464b%22	https://file.hstatic.net/1000309459/file/block_home_category1_11151c09367a4eac875e9603f65c1347.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/block_home_category1_11151c09367a4eac875e9603f65c1347.jpg	(from https://modern-furniture.myharavan.com/?view=slider)
14:41:47	32480/32480	---M--	200	added ('OK')	image/jpeg	etag:%227a0f91606788cae62b43fa65f070a147%22	https://file.hstatic.net/1000309459/file/block_home_category2_96b6cc9ea9dc49d399ac478e82901124.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/block_home_category2_96b6cc9ea9dc49d399ac478e82901124.jpg	(from https://modern-furniture.myharavan.com/?view=slider)
14:41:47	47595/47595	---M--	200	added ('OK')	image/jpeg	etag:%22ccb569b4f9725050a82490f17ff2c0b9%22	https://file.hstatic.net/1000309459/file/block_home_category3_4636fdd8f33142038cb78a693265ff00.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/block_home_category3_4636fdd8f33142038cb78a693265ff00.jpg	(from https://modern-furniture.myharavan.com/?view=slider)
14:41:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:47%20GMT	https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout	(from https://modern-furniture.myharavan.com/?view=noslider)
14:41:49	13001/13001	---M--	200	added ('OK')	image/jpeg	etag:%22fd04e9ec420bdfe6ffd36a8f8788bb20%22	https://file.hstatic.net/1000309459/file/bannerh01_5ba6f27aca5e493483ca4f297271b602.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/bannerh01_5ba6f27aca5e493483ca4f297271b602.jpg	(from https://modern-furniture.myharavan.com/?view=noslider)
14:41:49	21587/21587	---M--	200	added ('OK')	image/jpeg	etag:%22397491db2be604836e4518aa7b99a36e%22	https://file.hstatic.net/1000309459/file/bannerh02_c2138c3002ba4e0896ae9aa3b981bd92.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/bannerh02_c2138c3002ba4e0896ae9aa3b981bd92.jpg	(from https://modern-furniture.myharavan.com/?view=noslider)
14:41:50	11284/11284	---M--	200	added ('OK')	image/jpeg	etag:%22fd0f8ea2e3453671401a8024bbcd5f0b%22	https://file.hstatic.net/1000309459/file/bannerh03_26b919c821c14ca482dc0a67515f234a.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/bannerh03_26b919c821c14ca482dc0a67515f234a.jpg	(from https://modern-furniture.myharavan.com/?view=noslider)
14:41:51	16363/16363	---M--	200	added ('OK')	image/jpeg	etag:%221bf6e44177797fe42297d3d5dc30d852%22	https://file.hstatic.net/1000309459/file/bannerh04_83bc60fdfacc4c21bcc4b86f9184feac.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/bannerh04_83bc60fdfacc4c21bcc4b86f9184feac.jpg	(from https://modern-furniture.myharavan.com/?view=noslider)
14:41:52	25559/25559	---M--	200	added ('OK')	image/jpeg	etag:%22de75c8b1cacfe4156ec273c259000d97%22	https://file.hstatic.net/1000309459/file/bannerh05_4f1c340a8ff94fbbbc1464a0ac263960.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/file/bannerh05_4f1c340a8ff94fbbbc1464a0ac263960.jpg	(from https://modern-furniture.myharavan.com/?view=noslider)
14:41:53	728/728	---M--	200	added ('OK')	image/png	etag:%22d33111ce9bda0c4c4b98a36980d439d0%22	https://file.hara.vn/1000113711/file/favicon_0264a241ad4a42b3a3912ebc01444768.png	/home/luong/Downloads/clone_code/theme_book/file.hara.vn/1000113711/file/favicon_0264a241ad4a42b3a3912ebc01444768.png	(from https://modern-furniture.myharavan.com/?view=header-style-01)
14:41:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:54%20GMT	https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.c9.delayed	(from https://modern-furniture.myharavan.com/?view=header-style-01)
14:41:55	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449.ca.delayed	(from https://modern-furniture.myharavan.com/?view=header-style-01)
14:41:55	604823/604823	---MCZ	200	added ('OK')	text/html	etag:W/%22b6e0324960cc430595bce430c3be0469%22	https://modern-furniture.myharavan.com/?view=amp	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/index942b.html	(from https://modern-furniture.myharavan.com/?view=header-style-01)
14:41:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:55%20GMT	https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages%2F1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Loginc10d	(from https://modern-furniture.myharavan.com/?view=header-style-01)
14:41:56	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:56%20GMT	https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new	(from https://modern-furniture.myharavan.com/?view=header-style-01)
14:41:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:56%20GMT	https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login06dd	(from https://modern-furniture.myharavan.com/?view=header-style-01)
14:41:58	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.d0.delayed	(from https://modern-furniture.myharavan.com/?view=header-style-02)
14:41:58	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449.d1.delayed	(from https://modern-furniture.myharavan.com/?view=header-style-02)
14:41:58	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:58%20GMT	https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages%2F1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Loginc10d	(from https://modern-furniture.myharavan.com/?view=header-style-02)
14:41:59	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:58%20GMT	https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new	(from https://modern-furniture.myharavan.com/?view=header-style-02)
14:42:00	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:41:59%20GMT	https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login06dd	(from https://modern-furniture.myharavan.com/?view=header-style-02)
14:42:01	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.d7.delayed	(from https://modern-furniture.myharavan.com/?view=header-style-03)
14:42:01	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449.d8.delayed	(from https://modern-furniture.myharavan.com/?view=header-style-03)
14:42:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:42:01%20GMT	https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages%2F1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Loginc10d	(from https://modern-furniture.myharavan.com/?view=header-style-03)
14:42:02	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:42:01%20GMT	https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new	(from https://modern-furniture.myharavan.com/?view=header-style-03)
14:42:03	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:42:02%20GMT	https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login06dd	(from https://modern-furniture.myharavan.com/?view=header-style-03)
14:42:04	0/-1	---M--	301	error ('')			http://schema.org/NewCondition	/home/luong/Downloads/clone_code/theme_book/schema.org/NewCondition.de.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-01)
14:42:04	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/luong/Downloads/clone_code/theme_book/schema.org/InStock.df.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-01)
14:42:04	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.e0.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-01)
14:42:04	0/-1	---M--	301	error ('')			http://schema.org/NewCondition	/home/luong/Downloads/clone_code/theme_book/schema.org/NewCondition.e1.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-02)
14:42:04	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/luong/Downloads/clone_code/theme_book/schema.org/InStock.e2.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-02)
14:42:04	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.e3.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-02)
14:42:04	0/-1	---M--	301	error ('')			http://schema.org/NewCondition	/home/luong/Downloads/clone_code/theme_book/schema.org/NewCondition.e4.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-03)
14:42:04	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/luong/Downloads/clone_code/theme_book/schema.org/InStock.e5.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-03)
14:42:04	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.e6.delayed	(from https://modern-furniture.myharavan.com/products/ghe-phong-khach-arctander?view=style-03)
14:42:04	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Sep%202021%2007:42:04%20GMT	https://modern-furniture.myharavan.com/account/owl.video.play.png	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/account/owl.video.play.png	(from https://modern-furniture.myharavan.com/account/register)
14:42:05	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.e8.delayed	(from https://modern-furniture.myharavan.com/account/register)
